season,season_type,player_id,player_name,player_display_name,position,position_group,headshot_url,games,recent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2024,REG,00-0033376,P.Ricard,Patrick Ricard,FB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dwnktpq9tu98n7ozspri",2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,2,0,0,0,0,2,0,0,-1.029093404999,0,0,0.0384615384615385,0.00446428571428571,0.0608173076923077,0,0,0
2024,REG,00-0033439,P.Brown,Pharaoh Brown,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",3,SEA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,5,19,0,0,0,17,11,0,-1.90314730263614,0,1.11764705882353,0.04,0.0244604316546763,0.0771223021582734,0,1.9,4.9
2024,REG,00-0033460,J.Ross,John Ross,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/olf4tixsulbplr0hkas5",1,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,6,0,0,0,47,2,1,0.0889839306473732,0,0.127659574468085,0.0689655172413793,0.185770750988142,0.233487801553769,0,0.6,1.6
2024,REG,00-0033526,S.Perine,Samaje Perine,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p56dg7zqqat0elh1g1n3",6,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,45,1,0,0,4,0.269111450349597,0,7,10,74,0,0,0,-1,82,2,-1.9268975678407,0,-74,0.0689655172413793,-0.00125944584382872,0.102566663771389,0,17.9,24.9
2024,REG,00-0033536,M.Williams,Mike Williams,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g38aikrr9weo8h1xpehu",6,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,19,160,0,0,0,277,23,8,9.38349365243416,0,0.577617328519856,0.0833333333333333,0.183201058201058,0.253240740740741,0,16,27
2024,REG,00-0033537,D.Watson,Deshaun Watson,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/otfs2docj6eahaebo5xn",7,CLE,137,216,1148,5,3,33,191,3,2,1569,594,49,-62.5942760071117,1,0.731676226896112,0.0142763541844093,31,148,1,2,1,8,-1.84504060617721,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,76.72,76.72
2024,REG,00-0033553,J.Conner,James Conner,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rtvys5j7sxjrlbpy5iim",7,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,109,504,3,1,0,35,3.62051577797447,2,14,19,139,0,2,1,-51,168,4,-6.76190707529895,0,-2.72549019607843,0.0974358974358974,-0.034045393858478,0.122322070452912,0,84.3,98.3
2024,REG,00-0033555,M.Hollins,Mack Hollins,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xchw7quzjszgrm6psbyg",7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,20,81,2,0,0,295,27,6,1.38713725609705,0,0.274576271186441,0.10989010989011,0.186590765338393,0.29544870057204,0,20.1,27.1
2024,REG,00-0033557,J.Reeves-Maybin,Jalen Reeves-Maybin,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oczccxuvy4ltvjy4fhmu",1,DET,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-2.93332363781519,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.1,0.1
2024,REG,00-0033576,E.Saubert,Eric Saubert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",3,SF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,67,0,0,0,57,31,2,0.636444276493092,0,1.17543859649123,0.0526315789473684,0.0621592148309706,0.122458818802732,0,6.7,10.7
2024,REG,00-0033589,D.Moore,David Moore,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mysdmg1kkmxc6cywb1jh",4,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,44,0,0,0,68,11,0,-5.82944994041463,0,0.647058823529412,0.072,0.0726495726495727,0.158854700854701,0,4.4,9.4
2024,REG,00-0033591,N.Brown,Noah Brown,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jeir99ccrbh5o9p9vn47",5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,19,185,0,0,0,209,35,10,11.2610802197954,0,0.885167464114833,0.135714285714286,0.206726013847676,0.348279638264801,0,18.5,32.5
2024,REG,00-0033662,C.Rush,Cooper Rush,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/amuag2qiwa9veml1lhvs",3,DAL,9,14,52,0,1,0,0,0,0,53,32,4,-5.48199965211097,0,0.981132075471698,-0.00454677742171662,2,1,0,0,0,1,0.37210929451976,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.18,0.18
2024,REG,00-0033699,A.Ekeler,Austin Ekeler,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sldndpn2zwt4uhkj2zks",6,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,32,188,1,1,0,5,4.02757025629547,0,17,18,201,0,0,0,-34,230,9,11.277174304707,0,-5.91176470588235,0.111801242236025,-0.026835043409629,0.148917332967297,0,44.9,61.9
2024,REG,00-0033854,D.Ogunbowale,Dare Ogunbowale,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kzthvzy64jesgizjthwx",7,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,22,54,0,0,0,2,-10.0482069780119,0,15,17,155,1,0,0,20,135,7,10.2684380683023,0,7.75,0.0845771144278607,0.0140056022408964,0.136669593210419,0,26.9,41.9
2024,REG,00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ypoituliieghtndjrzaz",3,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,12,147,1,0,0,76,91,5,1.08109968060579,0,1.93421052631579,0.123711340206186,0.155102040816327,0.294138438880707,0,20.7,29.7
2024,REG,00-0033858,J.Smith,Jonnu Smith,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",6,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-1,0,0,0,0,-1.10770661942661,0,21,28,236,1,0,0,168,118,14,12.5275521276301,0,1.4047619047619,0.157303370786517,0.124907063197026,0.323390000417694,0,29.5,50.5
2024,REG,00-0033869,M.Trubisky,Mitchell Trubisky,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jetjlsljpb3shogn5grq",3,BUF,2,3,5,0,0,0,0,0,0,14,7,0,-1.77747739273469,0,0.357142857142857,,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.1,-0.1
2024,REG,00-0033873,P.Mahomes,Patrick Mahomes,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrdbvu4iqy7wkqg8jq8d",6,KC,127,187,1389,6,8,11,60,0,0,1051,902,69,0.396203739516995,0,1.32159847764034,0.102088742166652,28,122,1,0,0,10,13.172406734615,0,1,1,2,0,0,0,-1,3,0,-0.403063578065485,0,0,0.037037037037037,-0.00625,0.0511805555555556,0,81.96,82.96
2024,REG,00-0033881,E.Engram,Evan Engram,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adr65rbw956sxntlph8a",3,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,16,19,142,0,1,1,99,69,6,-0.529739655205049,0,1.43434343434343,0.256756756756757,0.168941979522184,0.503394520800664,0,12.2,28.2
2024,REG,00-0033885,D.Njoku,David Njoku,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",4,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,20,29,165,1,0,0,120,100,8,4.54777477868421,0,1.375,0.204225352112676,0.11142061281337,0.384332457138373,0,22.5,42.5
2024,REG,00-0033891,Z.Jones,Zay Jones,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxtqpnwdviolravhnrkw",1,ARI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,1,0,0,0,0,11,0,0,-0.795249496819452,0,0,0.04,0.0814814814814815,0.117037037037037,0,0,0
2024,REG,00-0033895,G.Everett,Gerald Everett,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",5,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,8,22,0,0,0,16,26,1,-0.990401559974998,0,1.375,0.0484848484848485,0.0126182965299685,0.0815600802982506,0,2.2,7.2
2024,REG,00-0033897,J.Mixon,Joe Mixon,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbijtl1blfdkvmwl4rsp",4,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,77,401,4,0,0,19,2.91698043677025,0,10,14,83,1,0,0,-17,95,5,2.51066523353802,0,-4.88235294117647,0.121739130434783,-0.0189732142857143,0.169327445652174,0,78.4,88.4
2024,REG,00-0033906,A.Kamara,Alvin Kamara,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tl9enad6kiwv6cukf4vt",7,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,111,438,6,0,0,29,-5.01312820307953,0,34,43,252,1,1,0,25,235,8,2.43966451199384,0,10.08,0.207729468599034,0.014585764294049,0.321804237904385,0,111,145
2024,REG,00-0033908,C.Kupp,Cooper Kupp,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sq7zwzcgrajuk0hwwph2",3,LA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,10,0,0,0,1,0.215704405796714,0,23,35,198,2,0,0,233,91,9,-3.3955925767181,0,0.849785407725322,0.321100917431193,0.330965909090909,0.713327512510425,0,32.8,55.8
2024,REG,00-0033921,C.Godwin,Chris Godwin,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/al7b3dzqhysgve7l5lke",7,TB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,1.53554948145757,0,50,62,576,5,1,0,356,350,32,35.5114577961204,0,1.61797752808989,0.266094420600858,0.248429867411026,0.573042538089006,0,87.8,137.8
2024,REG,00-0033923,K.Hunt,Kareem Hunt,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fmy9cgin9nv7ewyhsipr",3,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,63,249,3,0,0,12,5.06338502596797,0,5,6,36,0,0,0,-18,46,3,2.00487209338462,0,-2,0.0689655172413793,-0.0445544554455446,0.0722601570501878,0,46.5,51.5
2024,REG,00-0033925,D.Foreman,D'Onta Foreman,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/shlxaet74pmn8arznphw",6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,41,129,0,1,0,5,-13.8473089779727,0,5,5,46,0,0,0,4,42,1,1.88519023580011,0,11.5,0.0431034482758621,0.00530503978779841,0.068368700265252,0,17.5,22.5
2024,REG,00-0033943,J.Reynolds,Josh Reynolds,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifukozhqlo1728h3gjnp",5,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,12,19,183,1,0,0,217,35,7,11.7310928231454,0,0.84331797235023,0.11875,0.181135225375626,0.304919657762938,0,24.3,36.3
2024,REG,00-0033948,J.Williams,Jamaal Williams,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yxrxpgcwq5qwp88vqnp3",7,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,30,120,1,0,0,8,-4.38477714943449,0,4,6,21,0,0,0,-24,27,1,-0.675742199954696,0,-0.875,0.072289156626506,-0.0412371134020619,0.0795677555583157,0,20.1,24.1
2024,REG,00-0033955,J.McNichols,Jeremy McNichols,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kegqjj5pv7xidm0xwtpy",5,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,25,164,3,0,0,7,9.18710502725954,0,1,1,6,0,0,0,-3,9,0,0.0829257256118581,0,-2,0.0333333333333333,-0.0172413793103448,0.0379310344827586,0,35,36
2024,REG,00-0034115,J.Wilson,Jeffery Wilson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zorqrtlrizlltgd6pnob",3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,40,0,0,0,1,-1.27912061750766,0,2,2,12,0,0,0,-1,13,0,0.166259189136326,0,-12,0.0540540540540541,-0.0033112582781457,0.0787632002863791,0,5.2,7.2
2024,REG,00-0034159,W.Dissly,Will Dissly,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/opdpeoconvviwkufolxr",6,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,26,192,0,0,0,88,146,10,8.8794145340454,0,2.18181818181818,0.164556962025316,0.0823199251637044,0.304459390652568,0,19.2,40.2
2024,REG,00-0034177,T.Boyle,Tim Boyle,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qlf3rshybuxxpvezcxwn",2,MIA,15,26,153,0,0,1,9,0,0,174,88,7,-7.09820680436678,0,0.879310344827586,-0.0169228536238729,2,10,0,0,0,1,0.649375770881306,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,7.12,7.12
2024,REG,00-0034184,G.Edwards,Gus Edwards,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dyobqe3w5eypevsk3f2b",4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,38,113,0,0,0,3,-10.6561073377191,0,1,1,2,0,0,0,-2,4,0,-0.623077660799027,0,-1,0.04,-0.012987012987013,0.0509090909090909,0,11.5,12.5
2024,REG,00-0034208,M.Boone,Mike Boone,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yeoyrlaf9hlvowj6fdio",1,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,7,0,0,0,0,-2.95919161156053,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.7,0.7
2024,REG,00-0034270,T.Conklin,Tyler Conklin,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chajhumpfogd8effewe6",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,23,34,198,1,0,0,157,113,9,6.20606821973342,0,1.26114649681529,0.132295719844358,0.0919742237844171,0.262825536415629,0,25.8,48.8
2024,REG,00-0034272,M.Valdes-Scantling,Marquez Valdes-Scantling,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/voutjbaunuwmyp6ywy5n",5,BUF,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,9,26,0,0,0,141,6,1,-6.9080362910172,0,0.184397163120567,0.0708661417322835,0.128181818181818,0.196026485325698,0,2.6,4.6
2024,REG,00-0034348,C.Sutton,Courtland Sutton,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qts95gbd6hv65s9eiseq",6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,47,277,2,0,0,633,41,16,-4.34230456627022,0,0.437598736176935,0.244791666666667,0.413455258001306,0.656606180600915,0,39.7,60.7
2024,REG,00-0034351,D.Goedert,Dallas Goedert,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wfj54vhw1zxwwb3vdi61",5,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,24,29,301,0,1,0,183,167,8,11.5149176884734,0,1.6448087431694,0.197278911564626,0.159130434782609,0.407309671694765,0,30.1,54.1
2024,REG,00-0034364,J.Akins,Jordan Akins,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fgkl9zfpy2yxrkxfge84",6,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,16,21,140,1,0,0,87,76,7,8.48562223563204,0,1.60919540229885,0.0958904109589041,0.0542732376793512,0.181826882813902,0,20,36
2024,REG,00-0034365,I.Thomas,Ian Thomas,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhmboki1lwndau686wlv",2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,5,4,0,0,0,22,5,1,-4.79638757399516,0,0.181818181818182,0.0925925925925926,0.0694006309148265,0.187469330529267,0,0.4,2.4
2024,REG,00-0034383,D.Schultz,Dalton Schultz,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ooatvpu1knzypdmjljo9",7,HOU,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,19,32,171,0,0,0,255,62,8,-6.20325859242545,0,0.670588235294118,0.137931034482759,0.151695419393218,0.313083345299391,0,17.1,36.1
2024,REG,00-0034386,J.Watson,Justin Watson,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vr9tayyujt23takv3hv3",5,KC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,7,9,95,0,0,0,94,26,4,7.80246629224556,0,1.01063829787234,0.0647482014388489,0.112845138055222,0.176113898796929,0,9.5,16.5
2024,REG,00-0034407,R.McCloud,Ray-Ray McCloud,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nvwn3sdihyyd2itjt7vy",7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,26,0,0,0,1,0.788516017317306,0,26,39,268,0,2,1,309,101,12,-4.33728898939212,0,0.867313915857605,0.168103448275862,0.176269252709641,0.375543649310542,0,27.4,53.4
2024,REG,00-0034418,C.Wilson,Cedrick Wilson,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vuolr6nwwbrwwc5ldt7f",3,NO,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,11,88,1,0,0,64,40,4,6.34649094758788,0,1.375,0.11,0.0840998685939553,0.223869908015769,0,14.8,23.8
2024,REG,00-0034419,B.Berrios,Braxton Berrios,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvzkjvb0ieeszxribqc9",3,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,4,0,0,0,0,26,0,0,-9.01349623384885,0,0,0.0384615384615385,0.0359612724757953,0.0828651984253644,0,0,0
2024,REG,00-0034485,J.Owens,Jonathan Owens,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fdujzkztvte2c4tair5c",1,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,1,6,6
2024,REG,00-0034487,T.Sherfield,Trent Sherfield,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esdvav44ezzmwbwe1rju",4,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,4,5,43,1,0,0,34,20,2,-2.35903705901001,0,1.26470588235294,0.0505050505050505,0.0389016018306636,0.10298869703904,0,10.3,14.3
2024,REG,00-0034521,A.Lazard,Allen Lazard,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blrzk3bfnpneuyhsqiqg",7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,30,45,412,5,0,0,483,121,23,29.5785264157065,0,0.853002070393375,0.175097276264591,0.282952548330404,0.46071269822817,0,71.2,101.2
2024,REG,00-0034571,T.Scott,Trenton Scott,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v5tyxvb4cdtzumhdzbd0",1,WAS,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,1,1,0,0,1,0,1,0.877743525023107,0,1,0.0434782608695652,0.00465116279069768,0.0684732052578362,0,6.1,7.1
2024,REG,00-0034577,K.Allen,Kyle Allen,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knqlp0qrchvv6rjayshv",1,PIT,1,1,19,0,0,0,0,0,0,13,6,1,1.43255293625407,0,1.46153846153846,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.76,0.76
2024,REG,00-0034613,T.Hudson,Tanner Hudson,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fbtxfvqvgv0al8msbr1e",2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,4,18,0,1,1,43,10,0,-7.22906443278771,0,0.418604651162791,0.0754716981132076,0.101895734597156,0.184534561387821,0,-0.2,1.8
2024,REG,00-0034646,B.Powell,Brandon Powell,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpggzzkazhxoq4e77xho",3,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,6,29,0,0,0,67,5,2,0.1874180068844,0,0.432835820895522,0.0789473684210526,0.105015673981191,0.191932024418413,0,2.9,5.9
2024,REG,00-0034753,M.Andrews,Mark Andrews,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y5maejm3puruskwc344y",7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,17,22,227,3,0,0,236,61,14,11.4803318003251,0,0.961864406779661,0.115183246073298,0.155672823218997,0.281745845363246,0,40.7,57.7
2024,REG,00-0034771,M.Rudolph,Mason Rudolph,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pn938e0z2fobxmzfxmlh",2,TEN,34,57,300,1,1,4,23,1,0,292,151,18,-7.50360166861716,0,1.02739726027397,0.0116985146247215,5,13,0,2,1,1,-2.72882094408851,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,13.3,13.3
2024,REG,00-0034775,C.Kirk,Christian Kirk,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ersmmtjmjlpsy9lmjvde",7,JAX,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,25,42,320,1,0,0,539,90,16,9.49431125873296,0,0.593692022263451,0.199052132701422,0.29405346426623,0.504415624038494,0,38,63
2024,REG,00-0034791,N.Chubb,Nick Chubb,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a8ib0haur75wrhqrbtyo",1,CLE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,22,1,0,0,1,-2.194468234152,0,1,3,10,0,0,0,10,5,1,-3.38250132161193,0,1,0.0625,0.0303030303030303,0.114962121212121,0,9.2,10.2
2024,REG,00-0034796,L.Jackson,Lamar Jackson,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cruqs6qpbykh7a2whd7p",7,BAL,135,198,1810,15,2,9,57,2,1,1538,963,88,75.6825946519684,0,1.17685305591678,0.176922948138876,73,455,2,3,3,22,-2.21184795065594,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,177.9,177.9
2024,REG,00-0034798,D.Smythe,Durham Smythe,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv",4,MIA,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,7,11,0,0,0,50,4,0,-3.42913474846864,0,0.22,0.0518518518518519,0.0495540138751239,0.112465587490365,0,1.1,3.1
2024,REG,00-0034827,D.Moore,D.J. Moore,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hqb9xnzm9brx79zl6wve",6,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,8,0,0,0,1,-0.395578955649398,0,31,47,314,3,0,0,445,145,13,1.81869177577421,0,0.70561797752809,0.251336898395722,0.314710042432815,0.597302377296553,0,50.2,81.2
2024,REG,00-0034829,M.Gesicki,Mike Gesicki,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zabpknonv9ozmkyw4qqt",6,CIN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,22,180,0,0,0,170,65,9,9.69642780497247,0,1.05882352941176,0.11340206185567,0.119047619047619,0.253436426116839,0,18,36
2024,REG,00-0034830,H.Hurst,Hayden Hurst,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qxvkvmi2fphxjqyb21nv",4,LAC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,6,10,59,0,0,0,52,17,1,-5.17447102197912,0,1.13461538461538,0.111111111111111,0.0834670947030498,0.225093632958802,0,5.9,11.9
2024,REG,00-0034837,C.Ridley,Calvin Ridley,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnknuowszoqaywqoopy7",6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,29,1,0,0,2,3.40689517027931,0,12,36,183,1,0,0,635,58,5,-10.6542850034839,0,0.288188976377953,0.210526315789474,0.480696442089326,0.652276983146739,0,33.2,45.2
2024,REG,00-0034844,S.Barkley,Saquon Barkley,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid",6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,108,658,5,0,0,25,8.72257828799775,2,16,20,103,1,0,0,24,96,5,2.71861297675387,0,4.29166666666667,0.124223602484472,0.0192,0.199775403726708,0,116.1,132.1
2024,REG,00-0034854,K.Hodge,KhaDarel Hodge,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h3r6hfokmtgtxz8mljho",2,ATL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,67,1,0,0,22,45,2,6.28517366573215,0,3.04545454545455,0.037037037037037,0.0517647058823529,0.0917908496732026,1,18.7,20.7
2024,REG,00-0034855,B.Mayfield,Baker Mayfield,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xrbgtbyy8a7l0ux13hjy",7,TB,165,234,1859,18,7,20,121,2,0,1446,1155,99,33.9106103091809,1,1.28561549100968,0.120275421608557,26,158,2,1,0,10,3.00727805536322,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,162.16,162.16
